,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
189,The Legend Is Born: Ip Man,(2010),Not Rated,100 min,"Action, Biography, Drama",7.0,-,"Yip Man's resistance against invading foreigners, along with his romantic relations while under the tutelage of three Wing Chun masters.",['Herman Yau'],"['Yu-Hang To', 'Yi Huang', 'Biao Yuen', 'Siu-Wong Fan']","32,537",-
190,The Woman King,(2022),PG-13,135 min,"Action, Drama, History",6.9,77        ,"A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.",['Gina Prince-Bythewood'],"['Viola Davis', 'Thuso Mbedu', 'Lashana Lynch', 'Sheila Atim']","62,015",$67.33M
191,The Last Kingdom: Seven Kings Must Die,(2023),TV-MA,111 min,"Action, Drama, History",6.9,48        ,"In the wake of King Edward's death, Uhtred of Bebbanburg and his comrades adventure across a fractured kingdom in the hopes of uniting England at last.",['Edward Bazalgette'],"['Mark Rowley', 'Pekka Strang', 'Zoltan Andrasi', 'Ingrid García Jonsson']","26,840",-
192,The Battle of Britain,(1969),G,132 min,"Action, Drama, History",6.9,-,"In 1940, the British Royal Air Force fights a desperate battle to prevent the Luftwaffe from gaining air superiority over the English Channel as a prelude to a possible Axis invasion of the U.K.",['Guy Hamilton'],"['Michael Caine', 'Trevor Howard', 'Harry Andrews', 'Curd Jürgens']","23,418",$4.36M
193,In the Heart of the Sea,(2015),PG-13,122 min,"Action, Adventure, Biography",6.9,47        ,"A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.",['Ron Howard'],"['Chris Hemsworth', 'Cillian Murphy', 'Brendan Gleeson', 'Ben Whishaw']","143,301",$25.02M
194,Outlaw King,(2018),R,121 min,"Action, Biography, Drama",6.9,59        ,A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.,['David Mackenzie'],"['Chris Pine', 'Stephen Dillane', 'Rebecca Robin', 'Billy Howle']","76,235",-
195,Newsies,(1992),PG,121 min,"Drama, Family, History",6.9,46        ,A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.,['Kenny Ortega'],"['Christian Bale', 'Bill Pullman', 'Robert Duvall', 'Ann-Margret']","21,694",$2.82M
196,The Duchess,(2008),PG-13,110 min,"Biography, Drama, History",6.9,62        ,"A chronicle of the life of 18th-century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",['Saul Dibb'],"['Keira Knightley', 'Ralph Fiennes', 'Dominic Cooper', 'Charlotte Rampling']","85,313",$13.82M
197,At Eternity's Gate,(2018),PG-13,111 min,"Biography, Drama, History",6.9,76        ,"A look at the life of painter Vincent van Gogh during the time he lived in Arles and Auvers-sur-Oise, France.",['Julian Schnabel'],"['Willem Dafoe', 'Rupert Friend', 'Oscar Isaac', 'Mads Mikkelsen']","37,539",$2.29M
198,Rob Roy,(1995),R,139 min,"Adventure, Biography, Drama",6.9,55        ,"In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.",['Michael Caton-Jones'],"['Liam Neeson', 'Jessica Lange', 'John Hurt', 'Tim Roth']","44,187",$31.60M
199,Free State of Jones,(2016),R,139 min,"Action, Biography, Drama",6.9,53        ,A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.,['Gary Ross'],"['Matthew McConaughey', 'Gugu Mbatha-Raw', 'Mahershala Ali', 'Keri Russell']","59,758",$20.76M
200,The 33,(2015),PG-13,127 min,"Biography, Drama, History",6.9,55        ,"Based on the real-life event, when a gold and copper mine collapses, it traps 33 miners underground for 69 days.",['Patricia Riggen'],"['Antonio Banderas', 'Rodrigo Santoro', 'Juliette Binoche', 'James Brolin']","38,869",$12.19M
201,Suffragette,(2015),PG-13,106 min,"Drama, History",6.9,64        ,"In 1912 London, a young working mother is galvanized into radical political activism supporting the right for women to vote, and is willing to meet violence with violence to achieve this end.",['Sarah Gavron'],"['Carey Mulligan', 'Anne-Marie Duff', 'Helena Bonham Carter', 'Meryl Streep']","43,431",$4.69M
202,Goya's Ghosts,(2006),R,113 min,"Biography, Drama, History",6.9,52        ,"Painter Francisco Goya faces a scandal involving his muse, who is labeled a heretic by a monk.",['Milos Forman'],"['Javier Bardem', 'Natalie Portman', 'Stellan Skarsgård', 'Randy Quaid']","31,309",$1.00M
203,The Conspirator,(2010),PG-13,122 min,"Crime, Drama, History",6.9,55        ,"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",['Robert Redford'],"['Robin Wright', 'James McAvoy', 'Tom Wilkinson', 'Kevin Kline']","29,410",$11.54M
204,The Assassination of Richard Nixon,(2004),R,95 min,"Biography, Crime, Drama",6.9,63        ,"Based on real life events, Assassination is set in 1974 and centers on a businessman who decides to take extreme measures to achieve his American dream.",['Niels Mueller'],"['Sean Penn', 'Naomi Watts', 'Don Cheadle', 'Jack Thompson']","25,930",$0.70M
205,The Outpost,(2019),R,123 min,"Action, Drama, History",6.8,71        ,A small team of U.S. soldiers battles against hundreds of Taliban fighters in Afghanistan.,['Rod Lurie'],"['Scott Eastwood', 'Caleb Landry Jones', 'Orlando Bloom', 'Jack Kesy']","37,222",-
206,History of the World: Part I,(1981),R,92 min,"Comedy, History, Musical",6.8,47        ,Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,['Mel Brooks'],"['Mel Brooks', 'Gregory Hines', 'Dom DeLuise', 'Madeline Kahn']","53,501",$31.67M
207,21,(2008),PG-13,123 min,"Crime, Drama, History",6.8,48        ,"Inspired by real events and people, 21 is about six MIT students who become trained to be experts in card counting in Black Jack and subsequently took Vegas casinos for millions in winnings.",['Robert Luketic'],"['Jim Sturgess', 'Kate Bosworth', 'Kevin Spacey', 'Aaron Yoo']","258,984",$81.16M
208,The Crucible,(1996),PG-13,124 min,"Drama, History",6.8,75        ,A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.,['Nicholas Hytner'],"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield', 'Joan Allen']","39,007",$7.34M
209,Munich: The Edge of War,(2021),PG-13,130 min,"Biography, Drama, History",6.8,53        ,"A British diplomat travels to Munich in the run-up to World War II, where a former classmate of his from Oxford is also en route, but is working for the German government.",['Christian Schwochow'],"['George MacKay', 'Jannis Niewöhner', 'Jeremy Irons', 'Liv Lisa Fries']","33,419",-
210,Mr. Peabody & Sherman,(2014),PG,92 min,"Animation, Adventure, Comedy",6.8,59        ,"The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created.",['Rob Minkoff'],"['Ty Burrell', 'Max Charles', 'Stephen Colbert', 'Leslie Mann']","74,069",$111.51M
211,The Stanford Prison Experiment,(2015),R,122 min,"Biography, Drama, History",6.8,67        ,"In 1971, twenty-four male students are selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building.",['Kyle Patrick Alvarez'],"['Ezra Miller', 'Tye Sheridan', 'Billy Crudup', 'Olivia Thirlby']","44,691",$0.64M
212,22 July,(2018),R,143 min,"Crime, Drama, History",6.8,69        ,"A three-part story of Norway's worst terrorist attack in which over seventy people were killed. 22 July looks at the disaster itself, the survivors, Norway's political system and the lawyers who worked on this horrific case.",['Paul Greengrass'],"['Anders Danielsen Lie', 'Jonas Strand Gravli', 'Jon Øigarden', 'Maria Bock']","35,652",-
213,Elizabeth: The Golden Age,(2007),PG-13,114 min,"Biography, Drama, History",6.8,45        ,"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",['Shekhar Kapur'],"['Cate Blanchett', 'Clive Owen', 'Geoffrey Rush', 'Jordi Mollà']","73,258",$16.29M
214,Mr. Turner,(2014),R,150 min,"Biography, Drama, History",6.8,94        ,"An exploration of the last quarter century of the great, if eccentric, British painter J.M.W. Turner's life.",['Mike Leigh'],"['Timothy Spall', 'Paul Jesson', 'Dorothy Atkinson', 'Marion Bailey']","26,526",$3.96M
215,Victoria & Abdul,(2017),PG-13,111 min,"Biography, Comedy, Drama",6.8,58        ,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,['Stephen Frears'],"['Judi Dench', 'Ali Fazal', 'Tim Pigott-Smith', 'Eddie Izzard']","37,163",$22.25M
216,Truth,(I) (2015),R,125 min,"Biography, Drama, History",6.8,66        ,"Newsroom drama detailing the 2004 CBS 60 Minutes report investigating then-President George W. Bush's military service, and the subsequent firestorm of criticism that cost anchor Dan Rather and producer Mary Mapes their careers.",['James Vanderbilt'],"['Cate Blanchett', 'Robert Redford', 'Dennis Quaid', 'Elisabeth Moss']","20,768",$2.54M
217,Che: Part Two,(2008),Not Rated,135 min,"Biography, Drama, History",6.8,64        ,"In 1967, Ernesto 'Che' Guevara leads a small partisan army to fight an ill-fated revolutionary guerrilla war in Bolivia, South America.",['Steven Soderbergh'],"['Demián Bichir', 'Rodrigo Santoro', 'Benicio Del Toro', 'Catalina Sandino Moreno']","34,389",-
218,Midway,(2019),PG-13,138 min,"Action, Drama, History",6.7,47        ,"The story of the Battle of Midway, told by the leaders and the sailors who fought it.",['Roland Emmerich'],"['Ed Skrein', 'Patrick Wilson', 'Woody Harrelson', 'Luke Evans']","89,808",$56.85M
219,Midway,(1976),PG,132 min,"Action, Drama, History",6.7,48        ,A dramatization of the battle that was widely heralded as a turning point of the Pacific Theatre of World War II.,['Jack Smight'],"['Charlton Heston', 'Henry Fonda', 'James Coburn', 'Glenn Ford']","20,456",-
220,The Other Boleyn Girl,(2008),PG-13,115 min,"Biography, Drama, History",6.7,50        ,Two sisters contend for the affection of King Henry VIII.,['Justin Chadwick'],"['Natalie Portman', 'Scarlett Johansson', 'Eric Bana', 'Jim Sturgess']","116,369",$26.81M
221,Colette,(I) (2018),R,111 min,"Biography, Drama, History",6.7,74        ,"Colette is pushed by her husband to write novels under his name. Upon their success, she fights to make her talents known, challenging gender norms.",['Wash Westmoreland'],"['Keira Knightley', 'Fiona Shaw', 'Dominic West', 'Robert Pugh']","25,138",$5.14M
222,The Finest Hours,(2016),PG-13,117 min,"Action, Drama, History",6.7,58        ,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,['Craig Gillespie'],"['Chris Pine', 'Casey Affleck', 'Ben Foster', 'Eric Bana']","68,659",$27.57M
223,The Good Shepherd,(2006),R,167 min,"Drama, History, Thriller",6.7,61        ,The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.,['Robert De Niro'],"['Matt Damon', 'Angelina Jolie', 'Robert De Niro', 'Alec Baldwin']","105,591",$59.95M
224,The New World,(2005),PG-13,135 min,"Biography, Drama, History",6.7,69        ,"The story of the English exploration of Virginia, and of the changing world and loves of Pocahontas.",['Terrence Malick'],"['Colin Farrell', ""Q'orianka Kilcher"", 'Christopher Plummer', 'Christian Bale']","87,978",$12.71M
225,Harriet,(I) (2019),PG-13,125 min,"Action, Biography, Drama",6.7,66        ,"The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes, whose courage, ingenuity, and tenacity freed hundreds of slaves and changed the course of history.",['Kasi Lemmons'],"['Cynthia Erivo', 'Janelle Monáe', 'Leslie Odom Jr.', 'Joe Alwyn']","28,878",-
226,Battle of the Sexes,(2017),PG-13,121 min,"Biography, Comedy, Drama",6.7,73        ,The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.,"['Jonathan Dayton', 'Valerie Faris']","['Emma Stone', 'Steve Carell', 'Andrea Riseborough', 'Sarah Silverman']","57,555",$12.64M
227,K-19: The Widowmaker,(2002),PG-13,138 min,"Drama, History, Thriller",6.7,58        ,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",['Kathryn Bigelow'],"['Harrison Ford', 'Sam Spruell', 'Peter Stebbings', 'Christian Camargo']","65,240",$35.17M
228,Anna and the King,(1999),PG-13,148 min,"Drama, History, Romance",6.7,56        ,"The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s.",['Andy Tennant'],"['Jodie Foster', 'Chow Yun-Fat', 'Bai Ling', 'Tom Felton']","38,107",$39.26M
229,Taking Woodstock,(2009),R,120 min,"Biography, Comedy, Drama",6.7,55        ,A man working at his parents' motel in the Catskills inadvertently sets in motion the generation-defining concert in the summer of 1969.,['Ang Lee'],"['Demetri Martin', 'Henry Goodman', 'Edward Hibbert', 'Imelda Staunton']","29,623",$7.44M
230,Robin Hood,(2010),PG-13,140 min,"Action, Adventure, Drama",6.6,53        ,"In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",['Ridley Scott'],"['Russell Crowe', 'Cate Blanchett', 'Matthew Macfadyen', 'Max von Sydow']","275,430",$105.27M
231,The 13th Warrior,(1999),R,102 min,"Action, Adventure, History",6.6,42        ,"A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat in a distant Viking land.","['John McTiernan', 'Michael Crichton']","['Antonio Banderas', 'Diane Venora', 'Dennis Storhøi', 'Vladimir Kulich']","128,226",$32.70M
232,Operation Finale,(2018),PG-13,122 min,"Biography, Drama, History",6.6,58        ,A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.,['Chris Weitz'],"['Oscar Isaac', 'Ben Kingsley', 'Mélanie Laurent', 'Lior Raz']","45,441",$17.61M
233,The Lost City of Z,(2016),PG-13,141 min,"Adventure, Biography, Drama",6.6,78        ,"A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s.",['James Gray'],"['Charlie Hunnam', 'Robert Pattinson', 'Sienna Miller', 'Tom Holland']","94,667",$8.58M
234,Macbeth,(I) (2015),R,113 min,"Drama, History, War",6.6,71        ,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",['Justin Kurzel'],"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan', 'Frank Madigan']","58,214",$1.11M
235,The Command,(2018),PG-13,117 min,"Action, Adventure, Drama",6.6,55        ,"The 2000 K-141 Kursk submarine disaster is followed by governmental negligence. As the sailors fight for survival, their families desperately battle political obstacles and impossible odds to save them.",['Thomas Vinterberg'],"['Matthias Schoenaerts', 'Léa Seydoux', 'Peter Simonischek', 'August Diehl']","20,083",-
236,The Red Sea Diving Resort,(2019),TV-MA,129 min,"Drama, History, Thriller",6.6,-,Israel's Mossad agents attempt to rescue Ethiopian Jewish refugees in Sudan in 1979.,['Gideon Raff'],"['Mbulelo Grootboom', 'Sizo Mahlangu', 'Michael Kenneth Williams', 'Masasa Mbangeni']","30,887",-
237,A Mighty Heart,(2007),R,108 min,"Biography, Drama, History",6.6,74        ,Mariane Pearl embarks on a frantic search to locate her journalist husband Daniel when he goes missing in Pakistan.,['Michael Winterbottom'],"['Angelina Jolie', 'Dan Futterman', 'Irrfan Khan', 'Archie Panjabi']","27,920",$9.18M
238,Boston Strangler,(2023),R,112 min,"Crime, Drama, History",6.5,58        ,Loretta McLaughlin was the reporter who first connected the murders and broke the story of the Boston Strangler. She and Jean Cole challenged the sexism of the early 1960s to report on the city's most notorious serial killer.,['Matt Ruskin'],"['Keira Knightley', 'Carrie Coon', 'Chris Cooper', 'Alessandro Nivola']","24,194",-
239,12 Strong,(2018),R,130 min,"Action, Drama, History",6.5,54        ,"12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.",['Nicolai Fuglsig'],"['Chris Hemsworth', 'Michael Shannon', 'Michael Peña', 'Navid Negahban']","86,376",$45.82M
240,Marie Antoinette,(2006),PG-13,123 min,"Biography, Drama, History",6.5,65        ,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",['Sofia Coppola'],"['Kirsten Dunst', 'Jason Schwartzman', 'Rip Torn', 'Steve Coogan']","115,586",$15.96M
241,Ammonite,(2020),R,117 min,"Biography, Drama, History",6.5,72        ,"1840s England, acclaimed but overlooked fossil hunter Mary Anning and a young woman sent to convalesce by the sea develop an intense relationship, altering both of their lives forever.",['Francis Lee'],"['Kate Winslet', 'Saoirse Ronan', 'Gemma Jones', 'James McArdle']","20,381",-
242,Against the Ice,(2022),TV-MA,102 min,"Adventure, Drama, History",6.5,49        ,"In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.",['Peter Flinth'],"['Nikolaj Coster-Waldau', 'Joe Cole', 'Heida Reed', 'Þorsteinn Bachmann']","25,715",-
243,Hollywoodland,(2006),R,126 min,"Biography, Crime, Drama",6.5,62        ,"A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).",['Allen Coulter'],"['Adrien Brody', 'Ben Affleck', 'Diane Lane', 'Bob Hoskins']","35,208",$14.42M
