,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
185,Leatherheads,(2008),PG-13,114 min,"Comedy, Drama, Romance",6.0,56        ,"In 1925, an enterprising pro football player convinces America's too-good-to-be-true college football hero to play for his team and keep the league from going under.",['George Clooney'],"['George Clooney', 'Renée Zellweger', 'John Krasinski', 'David de Vries']","32,845",$31.20M
186,Vertical Limit,(2000),PG-13,124 min,"Action, Adventure, Drama",5.9,48        ,"A climber must rescue his sister on top of K2, one of the world's biggest mountains.",['Martin Campbell'],"['Scott Glenn', ""Chris O'Donnell"", 'Bill Paxton', 'Robin Tunney']","63,317",$69.24M
187,The Fan,(1996),R,116 min,"Action, Drama, Sport",5.9,32        ,An all star baseball player becomes the unhealthy focus of a down on his luck salesman.,['Tony Scott'],"['Robert De Niro', 'Wesley Snipes', 'Ellen Barkin', 'John Leguizamo']","49,987",$18.57M
188,Lucky You,(2007),PG-13,124 min,"Drama, Romance, Sport",5.9,49        ,"A hotshot poker player tries to win a tournament in Vegas, but is fighting a losing battle with his personal problems.",['Curtis Hanson'],"['Eric Bana', 'Drew Barrymore', 'Robert Duvall', 'Phyllis Somerville']","20,880",$5.76M
189,Nacho Libre,(2006),PG,92 min,"Comedy, Family, Sport",5.8,52        ,"Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler).",['Jared Hess'],"['Jack Black', 'Ana de la Reguera', 'Héctor Jiménez', 'Darius Rose']","90,594",$80.20M
190,Over the Top,(1987),PG,93 min,"Action, Drama, Sport",5.8,40        ,Tough trucker Lincoln Hawk is determined to win back his son and triumph at the world arm wrestling championships.,['Menahem Golan'],"['Sylvester Stallone', 'Robert Loggia', 'Susan Blakely', 'Rick Zumwalt']","56,843",$16.06M
191,The Ringer,(2005),PG-13,94 min,"Comedy, Sport",5.8,46        ,A young guy's only option to erase a really bad debt is to rig the Special Olympics by posing as a contestant.,['Barry W. Blaustein'],"['Johnny Knoxville', 'Katherine Heigl', 'Brian Cox', 'Jed Rees']","37,810",$35.42M
192,Semi-Pro,(2008),R,91 min,"Comedy, Sport",5.8,47        ,"Jackie Moon, the owner-coach-player of the American Basketball Association's Flint Michigan Tropics, rallies his teammates to make their NBA dreams come true.",['Kent Alterman'],"['Will Ferrell', 'Woody Harrelson', 'André 3000', 'Maura Tierney']","84,334",$33.47M
193,Bad News Bears,(2005),PG-13,113 min,"Comedy, Sport",5.8,65        ,A grizzled little league coach tries to turn his team of misfits into champs.,['Richard Linklater'],"['Billy Bob Thornton', 'Greg Kinnear', 'Marcia Gay Harden', 'Sammi Kane Kraft']","22,242",$32.87M
194,Annapolis,(2006),PG-13,108 min,"Drama, Romance, Sport",5.8,37        ,"Set against the backdrop of boxing at the Naval Academy, centers on a young man from the wrong side of the tracks whose dream of attending Annapolis becomes a reality.",['Justin Lin'],"['James Franco', 'Jordana Brewster', 'Tyrese Gibson', 'Donnie Wahlberg']","21,570",$17.13M
195,Goal II: Living the Dream,(2007),PG-13,115 min,"Adventure, Drama, Sport",5.8,-,"When Newcastle United soccer star Santiago Muñez (Kuno Becker) is offered a spot with Real Madrid, he accepts, but the move - accompanied by big money and fame - tests his ties and loyalties to family, friends, and business acquaintances.",['Jaume Collet-Serra'],"['Kuno Becker', 'Alessandro Nivola', 'Anna Friel', 'Stephen Dillane']","33,449",-
196,Blue Crush,(2002),PG-13,104 min,"Drama, Romance, Sport",5.7,61        ,"As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player.",['John Stockwell'],"['Kate Bosworth', 'Michelle Rodriguez', 'Matthew Davis', 'Sanoe Lake']","32,178",$40.39M
197,Planes,(2013),PG,91 min,"Animation, Adventure, Comedy",5.7,39        ,A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.,['Klay Hall'],"['Carlos Alazraqui', 'Dane Cook', 'Stacy Keach', 'Brad Garrett']","46,885",$90.29M
198,Playing for Keeps,(2012),PG-13,105 min,"Comedy, Romance, Sport",5.7,27        ,A former sports star who's fallen on hard times starts coaching his son's football team as a way to get his life together. His attempts to become an adult are met with challenges from the attractive football moms who pursue him at every turn.,['Gabriele Muccino'],"['Gerard Butler', 'Jessica Biel', 'Dennis Quaid', 'Noah Lomax']","30,754",$13.10M
199,Kicking & Screaming,(2005),PG,95 min,"Comedy, Family, Romance",5.6,45        ,"Family man Phil Weston, a lifelong victim of his father's competitive nature, takes on the coaching duties of a kids' soccer team, and soon finds that he's also taking on his father's dysfunctional way of relating.",['Jesse Dylan'],"['Will Ferrell', 'Robert Duvall', 'Josh Hutcherson', 'Mike Ditka']","39,354",$52.58M
200,Major League II,(1994),PG,105 min,"Comedy, Sport",5.6,-,"The Indians are now a World Series contender. But last year's hunger is now replaced with complacency, and bad decisions by the new owner threaten to tear the team apart.",['David S. Ward'],"['Charlie Sheen', 'Tom Berenger', 'Corbin Bernsen', 'Dennis Haysbert']","27,357",$30.63M
201,The Benchwarmers,(2006),PG-13,85 min,"Comedy, Sport",5.5,25        ,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard children's Little League squads.,['Dennis Dugan'],"['David Spade', 'Jon Heder', 'Rob Schneider', 'Jon Lovitz']","53,187",$59.84M
202,Fighting,(2009),PG-13,105 min,"Action, Crime, Drama",5.5,61        ,"In New York City, a young counterfeiter is introduced to the world of underground street fighting by a seasoned scam artist, who becomes his manager on the bare-knuckling brawling circuit.",['Dito Montiel'],"['Channing Tatum', 'Terrence Howard', 'Luis Guzmán', 'Zulay Henao']","33,752",$23.04M
203,D3: The Mighty Ducks,(1996),PG,104 min,"Action, Comedy, Drama",5.4,-,"The unruly team of hockey misfits grows up a bit and receives scholarships to a prestigious prep school, where they take on the snotty varsity team.",['Robert Lieberman'],"['Emilio Estevez', 'Jeffrey Nordling', 'David Selby', 'Heidi Kling']","27,832",$22.94M
204,3 Ninjas,(1992),PG,84 min,"Action, Comedy, Family",5.3,36        ,"Each year, three brothers visit their grandfather for the summer. He is highly skilled in ninjutsu, and for years he has trained the boys in his techniques.",['Jon Turteltaub'],"['Victor Wong', 'Michael Treanor', 'Max Elliott Slade', 'Chad Power']","22,424",$29.00M
205,Point Break,(2015),PG-13,114 min,"Action, Adventure, Crime",5.3,34        ,"A young FBI agent infiltrates an extraordinary team of extreme sports athletes he suspects of masterminding a string of unprecedented, sophisticated corporate heists.",['Ericson Core'],"['Edgar Ramírez', 'Luke Bracey', 'Ray Winstone', 'Teresa Palmer']","64,629",$28.78M
206,Rocky V,(1990),PG-13,104 min,"Drama, Sport",5.3,55        ,"Reluctantly retired from fighting, Rocky takes charge of Mickey's gym and agrees to train a young protégé who's hungry for success.",['John G. Avildsen'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Sage Stallone']","144,672",$40.95M
207,The Karate Kid Part III,(1989),PG,112 min,"Action, Drama, Family",5.3,36        ,"Ostracised villain John Kreese attempts to gain revenge on Daniel and Miyagi, with the help of a Vietnam War comrade, the wealthy owner of a toxic waste disposal business.",['John G. Avildsen'],"['Ralph Macchio', 'Pat Morita', 'Robyn Lively', 'Thomas Ian Griffith']","66,361",$38.96M
208,Like Mike,(2002),PG,99 min,"Comedy, Family, Fantasy",5.3,47        ,"A 13-year-old orphan becomes an NBA superstar after trying on a pair of sneakers with the faded initials ""MJ"" inside them.",['John Schultz'],"['Shad Moss', 'Jonathan Lipnicki', 'Morris Chestnut', 'Brenda Song']","21,713",$51.43M
209,Balls of Fury,(2007),PG-13,90 min,"Comedy, Crime, Sport",5.3,38        ,"Down-and-out former professional ping-pong phenom, Randy Daytona, is sucked into a maelstrom when FBI Agent Ernie Rodriguez recruits him for a secret mission. Randy is determined to bounce back and win, and to smoke out his father's killer -- arch-fiend Feng.",['Robert Ben Garant'],"['Dan Fogler', 'Christopher Walken', 'George Lopez', 'Maggie Q']","43,589",$32.84M
210,Snow Dogs,(2002),PG,99 min,"Adventure, Comedy, Family",5.2,29        ,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",['Brian Levant'],"['Cuba Gooding Jr.', 'James Coburn', 'Sisqó', 'Nichelle Nichols']","27,818",$81.17M
211,Mr. Woodcock,(2007),PG-13,87 min,"Comedy, Romance, Sport",5.2,41        ,"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made middle school hell for generations of students.",['Craig Gillespie'],"['Billy Bob Thornton', 'Seann William Scott', 'Susan Sarandon', 'Amy Poehler']","36,539",$25.63M
212,Tooth Fairy,(I) (2010),PG,101 min,"Comedy, Family, Fantasy",5.0,36        ,A bad deed on the part of a tough minor-league hockey player results in an unusual sentence: He must serve one week as a real-life tooth fairy.,['Michael Lembeck'],"['Dwayne Johnson', 'Ashley Judd', 'Julie Andrews', 'Stephen Merchant']","48,110",$60.02M
213,Herbie Fully Loaded,(2005),G,101 min,"Adventure, Comedy, Family",4.9,47        ,"Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.",['Angela Robinson'],"['Lindsay Lohan', 'Michael Keaton', 'Cheryl Hines', 'Breckin Meyer']","49,310",$66.02M
214,Driven,(2001),PG-13,116 min,"Action, Drama, Sport",4.6,29        ,A young hot shot driver is in the middle of a championship season and is coming apart at the seams. A former CART champion is called in to give him guidance.,['Renny Harlin'],"['Sylvester Stallone', 'Kip Pardue', 'Til Schweiger', 'Burt Reynolds']","42,199",$32.72M
215,Space Jam: A New Legacy,(2021),PG,115 min,"Animation, Adventure, Comedy",4.5,36        ,"A rogue artificial intelligence kidnaps the son of famed basketball player LeBron James, who then has to work with Bugs Bunny to win a basketball game.",['Malcolm D. Lee'],"['LeBron James', 'Don Cheadle', 'Cedric Joe', 'Khris Davis']","75,922",$70.59M
216,The Next Karate Kid,(1994),PG,107 min,"Action, Drama, Family",4.5,36        ,Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl.,['Christopher Cain'],"['Pat Morita', 'Hilary Swank', 'Michael Ironside', 'Constance Towers']","32,424",$8.91M
217,The Love Guru,(2008),PG-13,87 min,"Comedy, Romance, Sport",3.8,24        ,"Pitka, an American raised outside of his country by gurus, returns to the States in order to break into the self-help business. His first challenge is to settle the romantic troubles and subsequent professional skid of a star hockey player whose wife left him for a rival athlete.",['Marco Schnabel'],"['Mike Myers', 'Jessica Alba', 'Romany Malco', 'Jessica Simpson']","53,900",$32.24M
218,Spy Kids 4: All the Time in the World,(2011),PG,89 min,"Action, Adventure, Comedy",3.5,37        ,"A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world.",['Robert Rodriguez'],"['Jessica Alba', 'Jeremy Piven', 'Joel McHale', 'Rowan Blanchard']","26,999",$38.54M
219,Rollerball,(2002),PG-13,98 min,"Action, Sci-Fi, Sport",3.1,14        ,The big thing in 2005 is a violent sport which can have some pretty serious consequences... like dying.,['John McTiernan'],"['Chris Klein', 'Jean Reno', 'LL Cool J', 'Rebecca Romijn']","28,840",$18.99M
220,Student of the Year 2,(2019),Not Rated,146 min,"Action, Comedy, Drama",2.2,-,"A student must face off against bullies and overcome hurdles, both academic and romantic, to win his college's coveted Student of the Year trophy.",['Punit Malhotra'],"['Tiger Shroff', 'Ananya Panday', 'Tara Sutaria', 'Aditya Seal']","21,512",$0.78M
