,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
0,Forrest Gump,(1994),PG-13,142 min,"Drama, Romance",8.8,82        ,"The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.",['Robert Zemeckis'],"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field']","2,138,631",$330.25M
1,Life Is Beautiful,(1997),PG-13,116 min,"Comedy, Drama, Romance",8.6,59        ,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.",['Roberto Benigni'],"['Roberto Benigni', 'Nicoletta Braschi', 'Giorgio Cantarini', 'Giustino Durano']","711,777",$57.60M
2,It's a Wonderful Life,(1946),PG,130 min,"Drama, Family, Fantasy",8.6,89        ,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,['Frank Capra'],"['James Stewart', 'Donna Reed', 'Lionel Barrymore', 'Thomas Mitchell']","472,514",-
3,Casablanca,(1942),PG,102 min,"Drama, Romance, War",8.5,100        ,A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,['Michael Curtiz'],"['Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid', 'Claude Rains']","584,028",$1.02M
4,Cinema Paradiso,(1988),R,155 min,"Drama, Romance",8.5,80        ,A filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema's projectionist.,['Giuseppe Tornatore'],"['Philippe Noiret', 'Enzo Cannavale', 'Antonella Attili', 'Isa Danieli']","268,764",$11.99M
5,Modern Times,(1936),G,87 min,"Comedy, Drama, Romance",8.5,96        ,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,['Charles Chaplin'],"['Charles Chaplin', 'Paulette Goddard', 'Henry Bergman', 'Tiny Sandford']","248,577",$0.16M
6,City Lights,(1931),G,87 min,"Comedy, Drama, Romance",8.5,99        ,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",['Charles Chaplin'],"['Charles Chaplin', 'Virginia Cherrill', 'Florence Lee', 'Harry Myers']","188,707",$0.02M
7,The Best of Youth,(2003),R,366 min,"Drama, Romance",8.5,89        ,An Italian epic that follows the lives of two brothers from the 1960s to the 2000s.,['Marco Tullio Giordana'],"['Luigi Lo Cascio', 'Alessio Boni', 'Jasmine Trinca', 'Adriana Asti']","22,591",$0.27M
8,96,(II) (2018),Not Rated,158 min,"Drama, Romance",8.5,-,Two high school sweethearts meet at a reunion after 22 years and reminisce about their past.,['C. Prem Kumar'],"['Vijay Sethupathi', 'Adithya Bhaskar', 'Trisha Krishnan', 'Gouri Kishan']","33,197",-
9,Your Name.,(2016),PG,106 min,"Animation, Drama, Fantasy",8.4,79        ,"Two teenagers share a profound, magical connection upon discovering they are swapping bodies. Things manage to become even more complicated when the boy and girl decide to meet in person.",['Makoto Shinkai'],"['Ryunosuke Kamiki', 'Mone Kamishiraishi', 'Ryo Narita', 'Aoi Yûki']","287,650",$5.02M
10,Dil Bechara,(2020),Not Rated,101 min,"Comedy, Drama, Romance",8.4,-,"The emotional journey of two hopelessly-in-love youngsters; a young girl, Kizie, who is suffering from cancer; and Manny, a boy Kizie meets at a support group.",['Mukesh Chhabra'],"['Sushant Singh Rajput', 'Sanjana Sanghi', 'Sahil Vaid', 'Saswata Chatterjee']","132,655",-
11,Good Will Hunting,(1997),R,126 min,"Drama, Romance",8.3,70        ,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",['Gus Van Sant'],"['Robin Williams', 'Matt Damon', 'Ben Affleck', 'Stellan Skarsgård']","1,005,038",$138.43M
12,Eternal Sunshine of the Spotless Mind,(2004),R,108 min,"Drama, Romance, Sci-Fi",8.3,89        ,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.",['Michel Gondry'],"['Jim Carrey', 'Kate Winslet', 'Tom Wilkinson', 'Gerry Robert Byrne']","1,032,215",$34.40M
13,Amélie,(2001),R,122 min,"Comedy, Romance",8.3,69        ,"Despite being caught in her imaginative world, Amelie, a young waitress, decides to help people find happiness. Her quest to spread joy leads her on a journey where she finds true love.",['Jean-Pierre Jeunet'],"['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus', 'Lorella Cravotta']","770,164",$33.23M
14,Vertigo,(1958),PG,128 min,"Mystery, Romance, Thriller",8.3,100        ,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",['Alfred Hitchcock'],"['James Stewart', 'Kim Novak', 'Barbara Bel Geddes', 'Tom Helmore']","411,167",$3.20M
15,Singin' in the Rain,(1952),G,103 min,"Comedy, Musical, Romance",8.3,99        ,A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.,"['Stanley Donen', 'Gene Kelly']","['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen']","249,212",$8.82M
16,The Apartment,(1960),Approved,125 min,"Comedy, Drama, Romance",8.3,94        ,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",['Billy Wilder'],"['Jack Lemmon', 'Shirley MacLaine', 'Fred MacMurray', 'Ray Walston']","186,780",$18.60M
17,Chhichhore,(2019),Not Rated,143 min,"Comedy, Drama, Romance",8.3,-,"A tragic incident forces Anirudh, a middle-aged man, to take a trip down memory lane and reminisce his college days along with his friends, who were labelled as losers.",['Nitesh Tiwari'],"['Sushant Singh Rajput', 'Shraddha Kapoor', 'Varun Sharma', 'Prateik Patil Babbar']","57,883",$0.90M
18,Children of Paradise,(1945),Not Rated,189 min,"Drama, Romance",8.3,96        ,The theatrical life of a beautiful courtesan in 1830s Paris and the four men who love her.,['Marcel Carné'],"['Arletty', 'Jean-Louis Barrault', 'Pierre Brasseur', 'Pierre Renoir']","20,522",-
19,Bangalore Days,(2014),Not Rated,171 min,"Comedy, Drama, Romance",8.3,-,"A fun roller coaster ride about three young people, Aju, Divya and Kuttan who are cousins, reach Bangalore to dream, discover and explore.",['Anjali Menon'],"['Dulquer Salmaan', 'Nivin Pauly', 'Nazriya Nazim', 'Fahadh Faasil']","21,289",$0.13M
20,Gone with the Wind,(1939),Passed,238 min,"Drama, Romance, War",8.2,97        ,A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,"['Victor Fleming', 'George Cukor', 'Sam Wood']","['Clark Gable', 'Vivien Leigh', 'Thomas Mitchell', ""Barbara O'Neil""]","322,659",$198.68M
21,Some Like It Hot,(1959),Passed,121 min,"Comedy, Music, Romance",8.2,98        ,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",['Billy Wilder'],"['Marilyn Monroe', 'Tony Curtis', 'Jack Lemmon', 'George Raft']","273,382",$25.00M
22,The Secret in Their Eyes,(2009),R,129 min,"Drama, Mystery, Romance",8.2,80        ,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,['Juan José Campanella'],"['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago', 'Carla Quevedo']","214,305",$6.39M
23,Zindagi Na Milegi Dobara,(2011),Not Rated,155 min,"Comedy, Drama, Musical",8.2,-,Three friends decide to turn their fantasy vacation into reality after one of their friends gets engaged.,['Zoya Akhtar'],"['Hrithik Roshan', 'Farhan Akhtar', 'Abhay Deol', 'Katrina Kaif']","81,506",$3.11M
24,To Be or Not to Be,(1942),Passed,99 min,"Comedy, Romance, War",8.2,86        ,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",['Ernst Lubitsch'],"['Carole Lombard', 'Jack Benny', 'Robert Stack', 'Felix Bressart']","39,716",-
25,Sherlock Jr.,(1924),Passed,45 min,"Action, Comedy, Romance",8.2,-,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",['Buster Keaton'],"['Buster Keaton', 'Kathryn McGuire', 'Joe Keaton', 'Erwin Connelly']","52,543",$0.98M
26,The Handmaiden,(2016),Not Rated,145 min,"Drama, Romance, Thriller",8.1,84        ,"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her.",['Park Chan-wook'],"['Kim Min-hee', 'Ha Jung-woo', 'Cho Jin-woong', 'Moon So-ri']","157,315",$2.01M
27,The Sound of Music,(1965),G,172 min,"Biography, Drama, Family",8.1,63        ,A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,['Robert Wise'],"['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn']","244,873",$163.21M
28,Before Sunrise,(1995),R,101 min,"Drama, Romance",8.1,77        ,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",['Richard Linklater'],"['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert', 'Hanno Pöschl']","320,797",$5.54M
29,In the Mood for Love,(2000),PG,98 min,"Drama, Romance",8.1,87        ,"Two neighbors form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.",['Kar-Wai Wong'],"['Tony Leung Chiu-wai', 'Maggie Cheung', 'Siu Ping-Lam', ""Tung Cho 'Joe' Cheung""]","157,037",$2.73M
30,Before Sunset,(2004),R,80 min,"Drama, Romance",8.1,91        ,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.",['Richard Linklater'],"['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff', 'Louise Lemoine Torrès']","274,192",$5.82M
31,Rebecca,(1940),Approved,130 min,"Drama, Film-Noir, Mystery",8.1,86        ,A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.,['Alfred Hitchcock'],"['Laurence Olivier', 'Joan Fontaine', 'George Sanders', 'Judith Anderson']","140,906",$4.36M
32,The Best Years of Our Lives,(1946),Approved,170 min,"Drama, Romance, War",8.1,93        ,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.",['William Wyler'],"['Myrna Loy', 'Dana Andrews', 'Fredric March', 'Teresa Wright']","67,158",$23.65M
33,It Happened One Night,(1934),Passed,105 min,"Comedy, Romance",8.1,87        ,"A renegade reporter trailing a young runaway heiress for a big story joins her on a bus heading from Florida to New York, and they end up stuck with each other when the bus leaves them behind at one of the stops.",['Frank Capra'],"['Clark Gable', 'Claudette Colbert', 'Walter Connolly', 'Roscoe Karns']","107,390",$4.36M
34,Three Colors: Red,(1994),R,99 min,"Drama, Mystery, Romance",8.1,100        ,A model discovers a retired judge is keen on invading people's privacy.,['Krzysztof Kieslowski'],"['Irène Jacob', 'Jean-Louis Trintignant', 'Frédérique Feder', 'Jean-Pierre Lorit']","106,401",$4.04M
35,Wild Strawberries,(1957),Not Rated,91 min,"Drama, Romance",8.1,88        ,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",['Ingmar Bergman'],"['Victor Sjöström', 'Bibi Andersson', 'Ingrid Thulin', 'Gunnar Björnstrand']","110,095",-
36,Farewell My Concubine,(1993),R,171 min,"Drama, Music, Romance",8.1,83        ,Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and will endure some of the most troublesome times in China's history.,['Kaige Chen'],"['Leslie Cheung', 'Fengyi Zhang', 'Gong Li', 'You Ge']","30,900",$5.22M
37,The Red Shoes,(1948),Not Rated,135 min,"Drama, Music, Romance",8.1,-,A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.,"['Michael Powell', 'Emeric Pressburger']","['Anton Walbrook', 'Marius Goring', 'Moira Shearer', 'Robert Helpmann']","36,880",$10.90M
38,A Woman Under the Influence,(1974),R,155 min,"Drama, Romance",8.1,88        ,"Although wife and mother Mabel is loved by her husband Nick, her mental illness places a strain on the marriage.",['John Cassavetes'],"['Gena Rowlands', 'Peter Falk', 'Fred Draper', 'Lady Rowlands']","26,806",$13.34M
39,Yi Yi: A One and a Two...,(2000),Not Rated,173 min,"Drama, Romance",8.1,94        ,Each member of a middle-class Taipei family seeks to reconcile past and present relationships within their daily lives.,['Edward Yang'],"['Nien-Jen Wu', 'Elaine Jin', 'Issei Ogata', 'Kelly Lee']","26,286",$1.14M
40,The Gold Rush,(1925),Passed,95 min,"Adventure, Comedy, Drama",8.1,-,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",['Charles Chaplin'],"['Charles Chaplin', 'Mack Swain', 'Tom Murray', 'Henry Bergman']","113,988",$5.45M
41,Barfi!,(2012),Not Rated,151 min,"Comedy, Drama, Romance",8.1,-,Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal.,['Anurag Basu'],"['Ranbir Kapoor', 'Priyanka Chopra Jonas', ""Ileana D'Cruz"", 'Saurabh Shukla']","84,095",$2.80M
42,Dil Chahta Hai,(2001),Not Rated,183 min,"Comedy, Drama, Romance",8.1,-,"Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",['Farhan Akhtar'],"['Aamir Khan', 'Saif Ali Khan', 'Akshaye Khanna', 'Preity G Zinta']","73,831",$0.30M
43,A Moment to Remember,(2004),PG-13,117 min,"Drama, Romance",8.1,-,A young couple's enduring love is tested when 27-year-old Su-jin is diagnosed with a rare form of Alzheimer's disease.,['John H. Lee'],"['Jung Woo-sung', 'Son Ye-jin', 'Jong-hak Baek', 'Seon-jin Lee']","24,752",-
44,Raise the Red Lantern,(1991),PG,125 min,"Drama, Romance",8.1,-,"A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household.",['Yimou Zhang'],"['Gong Li', 'Jingwu Ma', 'Saifei He', 'Cuifen Cao']","33,985",$2.60M
45,Sunrise,(1927),Passed,94 min,"Drama, Romance",8.1,95        ,"A sophisticated city woman seduces a farmer and convinces him to murder his wife and join her in the city, but he ends up rekindling his romance with his wife when he changes his mind at the last moment.",['F.W. Murnau'],"[""George O'Brien"", 'Janet Gaynor', 'Margaret Livingston', 'Bodil Rosing']","52,360",$0.54M
46,A Short Film About Love,(1988),Not Rated,87 min,"Drama, Romance",8.1,-,"A naive inexperienced young man spies on a woman who lives across the courtyard, and falls in love with her. He starts using tricks which he hopes will lead to them meeting.",['Krzysztof Kieslowski'],"['Grazyna Szapolowska', 'Olaf Lubaszenko', 'Stefania Iwinska', 'Piotr Machalica']","24,763",-
47,The Circus,(1928),Passed,72 min,"Comedy, Family, Romance",8.1,90        ,The Tramp finds work and the girl of his dreams at a circus.,['Charles Chaplin'],"['Charles Chaplin', 'Merna Kennedy', 'Al Ernest Garcia', 'Harry Crocker']","34,877",-
48,Jo Jeeta Wohi Sikandar,(1992),Not Rated,174 min,"Comedy, Drama, Romance",8.1,-,"A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race.",['Mansoor Khan'],"['Aamir Khan', 'Ayesha Jhulka', 'Deepak Tijori', 'Pooja Bedi']","23,757",-
49,The Princess Bride,(1987),PG,98 min,"Adventure, Comedy, Family",8.0,77        ,"A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.",['Rob Reiner'],"['Cary Elwes', 'Mandy Patinkin', 'Robin Wright', 'Chris Sarandon']","436,357",$30.86M
50,La La Land,(2016),PG-13,128 min,"Comedy, Drama, Music",8.0,94        ,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",['Damien Chazelle'],"['Ryan Gosling', 'Emma Stone', 'Rosemarie DeWitt', 'J.K. Simmons']","616,301",$151.10M
51,Her,(2013),R,126 min,"Drama, Romance, Sci-Fi",8.0,91        ,"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",['Spike Jonze'],"['Joaquin Phoenix', 'Amy Adams', 'Scarlett Johansson', 'Rooney Mara']","636,842",$25.57M
52,Aladdin,(1992),G,90 min,"Animation, Adventure, Comedy",8.0,86        ,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"['Ron Clements', 'John Musker']","['Scott Weinger', 'Robin Williams', 'Linda Larkin', 'Jonathan Freeman']","437,692",$217.35M
53,Beauty and the Beast,(1991),G,84 min,"Animation, Family, Fantasy",8.0,95        ,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,"['Gary Trousdale', 'Kirk Wise']","[""Paige O'Hara"", 'Robby Benson', 'Jesse Corti', 'Rex Everhart']","464,953",$218.97M
54,Out of the Past,(1947),Not Rated,97 min,"Crime, Drama, Film-Noir",8.0,85        ,"A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses, and duplicitous dames.",['Jacques Tourneur'],"['Robert Mitchum', 'Jane Greer', 'Kirk Douglas', 'Rhonda Fleming']","38,984",-
55,Groundhog Day,(1993),PG,101 min,"Comedy, Drama, Fantasy",8.0,72        ,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day, and the day keeps repeating until he gets it right.",['Harold Ramis'],"['Bill Murray', 'Andie MacDowell', 'Chris Elliott', 'Stephen Tobolowsky']","651,278",$70.91M
56,The Graduate,(1967),PG,106 min,"Comedy, Drama, Romance",8.0,83        ,A disillusioned college graduate finds himself torn between his older lover and her daughter.,['Mike Nichols'],"['Dustin Hoffman', 'Anne Bancroft', 'Katharine Ross', 'William Daniels']","280,174",$104.95M
57,Big Fish,(2003),PG-13,125 min,"Adventure, Drama, Fantasy",8.0,58        ,A frustrated son tries to determine the fact from fiction in his dying father's life.,['Tim Burton'],"['Ewan McGregor', 'Albert Finney', 'Billy Crudup', 'Jessica Lange']","448,457",$66.26M
58,Slumdog Millionaire,(2008),R,120 min,"Crime, Drama, Romance",8.0,84        ,"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".","['Danny Boyle', 'Loveleen Tandan']","['Dev Patel', 'Freida Pinto', 'Saurabh Shukla', 'Anil Kapoor']","859,054",$141.32M
59,Chungking Express,(1994),PG-13,102 min,"Comedy, Crime, Drama",8.0,78        ,"Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents.",['Kar-Wai Wong'],"['Brigitte Lin', 'Takeshi Kaneshiro', 'Tony Leung Chiu-wai', 'Faye Wong']","88,123",$0.60M
60,Fiddler on the Roof,(1971),G,181 min,"Drama, Family, Musical",8.0,67        ,"In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village.",['Norman Jewison'],"['Topol', 'Norma Crane', 'Leonard Frey', 'Molly Picon']","45,501",$80.50M
61,Annie Hall,(1977),PG,93 min,"Comedy, Romance",8.0,92        ,"Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages.",['Woody Allen'],"['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']","270,478",$39.20M
62,The Last Picture Show,(1971),R,118 min,"Drama, Romance",8.0,93        ,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically.",['Peter Bogdanovich'],"['Timothy Bottoms', 'Jeff Bridges', 'Cybill Shepherd', 'Ben Johnson']","50,058",$29.13M
63,The Maltese Falcon,(1941),Passed,100 min,"Crime, Film-Noir, Mystery",8.0,97        ,"San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar and their quest for a priceless statuette, with the stakes rising after his partner is murdered.",['John Huston'],"['Humphrey Bogart', 'Mary Astor', 'Gladys George', 'Peter Lorre']","162,376",$2.11M
64,Roman Holiday,(1953),Passed,118 min,"Comedy, Romance",8.0,78        ,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,['William Wyler'],"['Gregory Peck', 'Audrey Hepburn', 'Eddie Albert', 'Hartley Power']","142,539",-
65,Cinderella Man,(2005),PG-13,144 min,"Biography, Drama, Romance",8.0,69        ,"The story of James J. Braddock, a supposedly washed-up boxer who came back to challenge for the heavyweight championship of the world.",['Ron Howard'],"['Russell Crowe', 'Renée Zellweger', 'Craig Bierko', 'Paul Giamatti']","192,477",$61.65M
66,Wings of Desire,(1987),PG-13,128 min,"Drama, Fantasy, Romance",8.0,79        ,"An angel tires of his purely ethereal life of merely overseeing the human activity of Berlin's residents, and longs for the tangible joys of physical existence when he falls in love with a mortal.",['Wim Wenders'],"['Bruno Ganz', 'Solveig Dommartin', 'Otto Sander', 'Curt Bois']","73,491",$3.33M
67,I Want to Eat Your Pancreas,(2018),Not Rated,109 min,"Animation, Drama, Family",8.0,-,"A high school student discovers one of his classmates, Sakura Yamauchi, is suffering from a terminal illness. This secret brings the two together, as she lives out her final moments.","[""Shin'ichirô Ushijima""]","['Mahiro Takasugi', 'Lynn', 'Yukiyo Fujii', 'Yuma Uchida']","20,181",$0.28M
68,The Legend of 1900,(1998),R,169 min,"Drama, Music, Romance",8.0,58        ,"A baby boy discovered on an ocean liner in 1900 grows into a musical prodigy, never setting foot on land.",['Giuseppe Tornatore'],"['Tim Roth', 'Pruitt Taylor Vince', 'Mélanie Thierry', 'Bill Nunn']","66,694",$0.26M
69,My Sassy Girl,(2001),Not Rated,137 min,"Comedy, Drama, Romance",8.0,-,"A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train.",['Jae-young Kwak'],"['Tae-Hyun Cha', 'Jun Ji-hyun', 'In-mun Kim', 'Song Wok-suk']","49,320",-
70,My Man Godfrey,(1936),Approved,94 min,"Comedy, Drama, Romance",8.0,82        ,A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.,['Gregory La Cava'],"['William Powell', 'Carole Lombard', 'Alice Brady', 'Gail Patrick']","25,204",-
71,Brief Encounter,(1945),Not Rated,86 min,"Drama, Romance",8.0,92        ,"Meeting a stranger in a railway station, a woman is tempted to cheat on her husband.",['David Lean'],"['Celia Johnson', 'Trevor Howard', 'Stanley Holloway', 'Joyce Carey']","41,907",-
72,Dilwale Dulhania Le Jayenge,(1995),Not Rated,181 min,"Drama, Romance",8.0,-,"When Raj meets Simran in Europe, it isn't love at first sight but when Simran moves to India for an arranged marriage, love makes its presence felt.",['Aditya Chopra'],"['Shah Rukh Khan', 'Kajol', 'Amrish Puri', 'Farida Jalal']","73,034",-
73,"Spring, Summer, Fall, Winter... and Spring",(2003),R,103 min,"Drama, Romance",8.0,85        ,A boy is raised by a Buddhist monk in an isolated floating temple where the years pass like the seasons.,['Kim Ki-duk'],"['Kim Ki-duk', 'Oh Yeong-su', 'Jong-ho Kim', 'Kim Young-min']","84,832",$2.38M
74,The Shop Around the Corner,(1940),Not Rated,99 min,"Comedy, Drama, Romance",8.0,96        ,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",['Ernst Lubitsch'],"['Margaret Sullavan', 'James Stewart', 'Frank Morgan', 'Joseph Schildkraut']","35,513",$0.20M
75,Day for Night,(1973),PG,116 min,"Comedy, Drama, Romance",8.0,-,"A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew.",['François Truffaut'],"['Jacqueline Bisset', 'Jean-Pierre Léaud', 'François Truffaut', 'Valentina Cortese']","23,904",$0.02M
76,Stairway to Heaven,(1946),PG,104 min,"Drama, Fantasy, Romance",8.0,-,"A British wartime aviator who cheats death must argue for his life before a celestial court, hoping to prolong his fledgling romance with an American girl.","['Michael Powell', 'Emeric Pressburger']","['David Niven', 'Kim Hunter', 'Robert Coote', 'Kathleen Byron']","23,293",-
77,Ali: Fear Eats the Soul,(1974),Not Rated,92 min,"Drama, Romance",8.0,-,"A lonely widow meets a much younger Moroccan worker in a bar during a rainstorm. They fall in love, to their own surprise and to the outright shock of their families, colleagues, and drinking buddies.",['Rainer Werner Fassbinder'],"['Brigitte Mira', 'El Hedi ben Salem', 'Barbara Valentin', 'Irm Hermann']","22,702",-
78,Limelight,(1952),G,137 min,"Drama, Music, Romance",8.0,84        ,A fading comedian and a suicidally despondent ballet dancer must look to each other to find purpose and hope in their lives.,['Charles Chaplin'],"['Charles Chaplin', 'Claire Bloom', 'Nigel Bruce', 'Buster Keaton']","21,255",$1.00M
79,"Black Cat, White Cat",(1998),R,127 min,"Comedy, Crime, Romance",8.0,73        ,Matko and his son Zare live on the banks of the Danube river and get by through hustling and basically doing anything to make a living. In order to pay off a business debt Matko agrees to marry off Zare to the sister of a local gangster.,['Emir Kusturica'],"['Bajram Severdzan', ""Srdjan 'Zika' Todorovic"", 'Branka Katic', 'Florijan Ajdini']","55,166",$0.35M
80,Andaz Apna Apna,(1994),Not Rated,160 min,"Action, Comedy, Romance",8.0,-,Two slackers competing for the affections of an heiress inadvertently become her protectors from an evil criminal.,['Rajkumar Santoshi'],"['Aamir Khan', 'Salman Khan', 'Raveena Tandon', 'Karisma Kapoor']","54,219",-
81,"Carry On, Munna Bhai",(2006),Not Rated,144 min,"Comedy, Drama, Romance",8.0,-,Munna Bhai embarks on a journey with Mahatma Gandhi in order to fight against a corrupt property dealer.,['Rajkumar Hirani'],"['Sanjay Dutt', 'Arshad Warsi', 'Vidya Balan', 'Boman Irani']","48,180",$2.22M
82,Arjun Reddy,(2017),Not Rated,182 min,"Action, Drama, Romance",8.0,-,"Arjun Reddy, a short tempered house surgeon gets used to drugs and drinks when his girlfriend is forced to marry another person.",['Sandeep Reddy Vanga'],"['Vijay Deverakonda', 'Shalini Pandey', 'Jia Sharma', 'Kanchana']","26,305",-
83,Titanic,(1997),PG-13,194 min,"Drama, Romance",7.9,75        ,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",['James Cameron'],"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates']","1,220,229",$659.33M
84,Shrek,(2001),PG,90 min,"Animation, Adventure, Comedy",7.9,84        ,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.","['Andrew Adamson', 'Vicky Jenson']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'John Lithgow']","700,517",$267.67M
85,True Romance,(1993),R,119 min,"Crime, Drama, Romance",7.9,59        ,"In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it.",['Tony Scott'],"['Christian Slater', 'Patricia Arquette', 'Dennis Hopper', 'Val Kilmer']","233,466",$12.28M
86,Edward Scissorhands,(1990),PG-13,105 min,"Drama, Fantasy, Romance",7.9,74        ,The solitary life of an artificial man - who was incompletely constructed and has scissors for hands - is upended when he is taken in by a suburban family.,['Tim Burton'],"['Johnny Depp', 'Winona Ryder', 'Dianne Wiest', 'Anthony Michael Hall']","503,306",$56.36M
87,Marriage Story,(2019),R,137 min,"Drama, Romance",7.9,94        ,Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.,['Noah Baumbach'],"['Adam Driver', 'Scarlett Johansson', 'Julia Greer', 'Azhy Robertson']","325,037",$2.00M
