,title,year,certificate,time,genre,rating,metascore,simple_desc,directors,stars,votes,gross
157,Cloverfield,(2008),PG-13,85 min,"Action, Adventure, Horror",7.0,64        ,A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.,['Matt Reeves'],"['Mike Vogel', 'Jessica Lucas', 'Lizzy Caplan', 'T.J. Miller']","409,036",$80.05M
158,World War Z,(2013),PG-13,116 min,"Action, Adventure, Horror",7.0,63        ,Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.,['Marc Forster'],"['Brad Pitt', 'Mireille Enos', 'Daniella Kertesz', 'James Badge Dale']","688,107",$202.36M
159,The Cabin in the Woods,(2011),R,95 min,"Horror, Mystery, Thriller",7.0,72        ,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",['Drew Goddard'],"['Kristen Connolly', 'Chris Hemsworth', 'Anna Hutchison', 'Fran Kranz']","431,356",$42.07M
160,Martyrs,(2008),R,99 min,Horror,7.0,-,"A young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.",['Pascal Laugier'],"['Morjana Alaoui', 'Mylène Jampanoï', 'Catherine Bégin', 'Robert Toupin']","99,901",-
161,The Killing of a Sacred Deer,(2017),R,121 min,"Drama, Horror, Mystery",7.0,73        ,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",['Yorgos Lanthimos'],"['Barry G. Bernson', 'Herb Caillouet', 'Bill Camp', 'Raffey Cassidy']","164,651",$2.29M
162,Hotel Transylvania,(2012),PG,91 min,"Animation, Adventure, Comedy",7.0,47        ,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.",['Genndy Tartakovsky'],"['Adam Sandler', 'Kevin James', 'Andy Samberg', 'Selena Gomez']","266,120",$148.31M
163,Pitch Black,(2000),R,109 min,"Action, Horror, Sci-Fi",7.0,49        ,A transport ship crashes and leaves its crew stranded on a desert planet inhabited by bloodthirsty creatures that come out during an eclipse.,['David Twohy'],"['Radha Mitchell', 'Cole Hauser', 'Vin Diesel', 'Keith David']","247,141",$39.24M
164,The Innocents,(2021),Not Rated,117 min,"Drama, Fantasy, Horror",7.0,79        ,"During the bright Nordic summer, a group of children reveal their dark and mysterious powers when the adults aren't looking. In this original and gripping supernatural thriller, playtime takes a dangerous turn.",['Eskil Vogt'],"['Rakel Lenora Petersen Fløttum', 'Alva Brynsmo Ramstad', 'Sam Ashraf', 'Mina Yasmin Bremseth Asheim']","20,205",-
165,Green Room,(2015),R,95 min,"Crime, Drama, Horror",7.0,79        ,A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.,['Jeremy Saulnier'],"['Anton Yelchin', 'Imogen Poots', 'Alia Shawkat', 'Patrick Stewart']","131,503",$3.22M
166,Brotherhood of the Wolf,(2001),R,142 min,"Action, Adventure, Drama",7.0,57        ,"In 18th-century France, the Chevalier de Fronsac and his Native American friend Mani are sent to the Gevaudan province at the king's behest to investigate the killings of hundreds by a mysterious beast.",['Christophe Gans'],"['Samuel Le Bihan', 'Mark Dacascos', 'Jérémie Renier', 'Vincent Cassel']","68,735",$11.26M
167,Thelma,(2017),Not Rated,116 min,"Drama, Fantasy, Horror",7.0,74        ,A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results.,['Joachim Trier'],"['Eili Harboe', 'Kaya Wilkins', 'Henrik Rafaelsen', 'Ellen Dorrit Petersen']","34,574",$0.15M
168,Raw,(2016),R,99 min,"Drama, Horror",7.0,81        ,"A young woman, studying to be a vet, develops a craving for human flesh.",['Julia Ducournau'],"['Garance Marillier', 'Ella Rumpf', 'Rabah Nait Oufella', 'Laurent Lucas']","83,117",$0.51M
169,Fright Night,(1985),R,106 min,"Fantasy, Horror",7.0,62        ,A teenager believes that the newcomer in his neighborhood is a vampire. He turns to an actor in a television horror show for help to deal with the undead.,['Tom Holland'],"['Chris Sarandon', 'William Ragsdale', 'Amanda Bearse', 'Roddy McDowall']","74,446",$24.92M
170,Hellboy II: The Golden Army,(2008),PG-13,120 min,"Action, Adventure, Fantasy",7.0,78        ,A prince of the mythical world starts a rebellion against humanity in order to rule the Earth. Hellboy and his team must fight to stop him from locating the all-powerful Golden Army.,['Guillermo del Toro'],"['Ron Perlman', 'Selma Blair', 'Doug Jones', 'John Alexander']","278,619",$75.75M
171,Henry: Portrait of a Serial Killer,(1986),Unrated,83 min,"Biography, Crime, Drama",7.0,80        ,"Arriving in Chicago, Henry moves in with ex-con acquaintance Otis and starts schooling him in the ways of the serial killer.",['John McNaughton'],"['Michael Rooker', 'Tracy Arnold', 'Tom Towles', 'Mary Demas']","38,484",$0.61M
172,Shutter,(II) (2004),Not Rated,97 min,"Horror, Mystery, Thriller",7.0,-,A young photographer and his girlfriend discover mysterious shadows in their photographs after a tragic accident. They soon learn that you can not escape your past.,"['Banjong Pisanthanakun', 'Parkpoom Wongpoom']","['Ananda Everingham', 'Natthaweeranuch Thongmee', 'Achita Sikamana', 'Unnop Chanpaibool']","46,958",-
173,Tenebrae,(1982),R,101 min,"Drama, Horror, Mystery",7.0,83        ,An American writer in Rome is stalked and harassed by a serial killer who is murdering everyone associated with his work on his latest book.,['Dario Argento'],"['Anthony Franciosa', 'Giuliano Gemma', 'John Saxon', 'Daria Nicolodi']","25,650",-
174,The Hidden,(1987),R,97 min,"Horror, Sci-Fi, Thriller",7.0,69        ,A cop and an FBI agent race for answers after law abiding people suddenly become violent criminals.,['Jack Sholder'],"['Kyle MacLachlan', 'Michael Nouri', 'Claudia Christian', 'Clarence Felder']","21,268",$9.75M
175,Carnival of Souls,(1962),Approved,78 min,"Horror, Mystery",7.0,-,"After a traumatic accident, a woman becomes drawn to a mysterious abandoned carnival.",['Herk Harvey'],"['Candace Hilligoss', 'Frances Feist', 'Sidney Berger', 'Art Ellison']","26,108",-
176,The Mummy,(1932),Approved,73 min,"Fantasy, Horror",7.0,-,A resurrected Egyptian mummy searches Cairo for the girl he believes to be his long-lost princess.,['Karl Freund'],"['Boris Karloff', 'Zita Johann', 'David Manners', 'Arthur Byron']","28,317",-
177,Doctor Strange in the Multiverse of Madness,(2022),PG-13,126 min,"Action, Adventure, Fantasy",6.9,60        ,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.",['Sam Raimi'],"['Benedict Cumberbatch', 'Elizabeth Olsen', 'Chiwetel Ejiofor', 'Benedict Wong']","439,916",$411.33M
178,The Black Phone,(2021),R,103 min,"Horror, Thriller",6.9,65        ,"After being abducted by a child killer and locked in a soundproof basement, a 13-year-old boy starts receiving calls on a disconnected phone from the killer's previous victims.",['Scott Derrickson'],"['Mason Thames', 'Madeleine McGraw', 'Ethan Hawke', 'Jeremy Davies']","167,738",$90.12M
179,The VVitch: A New-England Folktale,(2015),R,92 min,"Drama, Fantasy, Horror",6.9,83        ,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",['Robert Eggers'],"['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie', 'Julian Richings']","277,292",$25.14M
180,Climax,(I) (2018),R,97 min,"Drama, Horror, Music",6.9,67        ,"French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.",['Gaspar Noé'],"['Sofia Boutella', 'Romain Guillermic', 'Souheila Yacoub', 'Kiddy Smile']","73,572",$0.80M
181,Hellraiser,(1987),R,94 min,"Horror, Thriller",6.9,56        ,"A woman discovers the newly resurrected, partially formed, body of her brother-in-law. She starts killing for him to revitalize his body so he can escape the demonic beings that are pursuing him after he escaped their sadistic underworld.",['Clive Barker'],"['Andrew Robinson', 'Clare Higgins', 'Ashley Laurence', 'Sean Chapman']","132,740",$14.56M
182,28 Weeks Later,(2007),R,100 min,"Action, Adventure, Horror",6.9,78        ,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan.",['Juan Carlos Fresnadillo'],"['Jeremy Renner', 'Rose Byrne', 'Robert Carlyle', 'Harold Perrineau']","283,801",$28.64M
183,Hocus Pocus,(1993),PG,96 min,"Comedy, Family, Fantasy",6.9,43        ,"A teenage boy named Max and his little sister move to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.",['Kenny Ortega'],"['Bette Midler', 'Sarah Jessica Parker', 'Kathy Najimy', 'Omri Katz']","145,857",$44.34M
184,Near Dark,(1987),R,94 min,Horror,6.9,78        ,A small-town farmer's son reluctantly joins a traveling group of vampires after he is bitten by a beautiful drifter.,['Kathryn Bigelow'],"['Adrian Pasdar', 'Jenny Wright', 'Lance Henriksen', 'Bill Paxton']","42,634",$3.37M
185,Stir of Echoes,(1999),R,99 min,"Horror, Mystery, Thriller",6.9,67        ,"After being hypnotized by his sister-in-law, a man begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around him.",['David Koepp'],"['Kevin Bacon', 'Zachary David Cope', 'Kathryn Erbe', 'Illeana Douglas']","84,190",$21.13M
186,Ravenous,(1999),R,101 min,"Adventure, Drama, Horror",6.9,46        ,"In a remote military outpost in the 19th century, Captain John Boyd and his regiment embark on a rescue mission which takes a dark turn when they are ambushed by a sadistic cannibal.",['Antonia Bird'],"['Guy Pearce', 'Robert Carlyle', 'David Arquette', 'Jeremy Davies']","41,570",$2.06M
187,Altered States,(1980),R,102 min,"Horror, Sci-Fi, Thriller",6.9,58        ,A psycho-physiologist experiments with drugs and a sensory-deprivation tank and has visions he believes are genetic memories.,['Ken Russell'],"['William Hurt', 'Blair Brown', 'Bob Balaban', 'Charles Haid']","36,848",$19.85M
188,The Trip,(2021),TV-MA,113 min,"Action, Comedy, Horror",6.9,-,"A dysfunctional couple head to a remote cabin to reconnect, but each has intentions to kill the other. Before they can carry out their plans, unexpected visitors arrive and they face a greater danger.",['Tommy Wirkola'],"['Noomi Rapace', 'Aksel Hennie', 'Atle Antonsen', 'Christian Rubeck']","24,692",-
189,The Monster Squad,(1987),PG-13,79 min,"Action, Comedy, Fantasy",6.9,61        ,A young group of monster fanatics attempt to save their hometown from Count Dracula and his monsters.,['Fred Dekker'],"['Andre Gower', 'Robby Kiger', 'Stephen Macht', 'Duncan Regehr']","33,687",$3.77M
190,Creature from the Black Lagoon,(1954),G,79 min,"Horror, Sci-Fi",6.9,68        ,A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring it back to civilization for study.,['Jack Arnold'],"['Richard Carlson', 'Julie Adams', 'Richard Denning', 'Antonio Moreno']","32,313",$1.30M
191,Shadow of the Vampire,(2000),R,92 min,"Drama, Horror",6.9,71        ,The filming of Nosferatu (1922) is hampered by the fact that its star Max Schreck is taking the role of a vampire far more seriously than seems humanly possible.,['E. Elias Merhige'],"['John Malkovich', 'Willem Dafoe', 'Udo Kier', 'Cary Elwes']","43,046",$8.29M
192,Bubba Ho-Tep,(2002),R,92 min,"Comedy, Fantasy, Horror",6.9,57        ,"Elvis Presley and a black ""JFK"" stay in a nursing home where nothing happens - until a wayward Egyptian mummy comes and sucks out the old people's souls thru their anuses. The two decide to fight back.",['Don Coscarelli'],"['Bruce Campbell', 'Ossie Davis', 'Bob Ivy', 'Ella Joyce']","50,147",$2.00M
193,Troll Hunter,(2010),PG-13,103 min,"Drama, Fantasy, Horror",6.9,61        ,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",['André Øvredal'],"['Otto Jespersen', 'Robert Stoltenberg', 'Knut Nærum', 'Glenn Erland Tosterud']","77,327",$0.25M
194,Frankenweenie,(2012),PG,87 min,"Animation, Comedy, Drama",6.9,74        ,"When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment.",['Tim Burton'],"['Winona Ryder', ""Catherine O'Hara"", 'Martin Short', 'Martin Landau']","111,967",$35.29M
195,Tetsuo: The Iron Man,(1989),Not Rated,67 min,"Horror, Sci-Fi",6.9,-,"A businessman accidentally kills The Metal Fetishist, who gets his revenge by slowly turning the man into a grotesque hybrid of flesh and rusty metal.","[""Shin'ya Tsukamoto""]","['Tomorô Taguchi', 'Kei Fujiwara', 'Nobu Kanaoka', ""Shin'ya Tsukamoto""]","24,324",-
196,A Girl Walks Home Alone at Night,(2014),Not Rated,101 min,"Drama, Horror, Romance",6.9,81        ,"In the Iranian ghost-town Bad City, a place that reeks of death and loneliness, the townspeople are unaware they are being stalked by a lonesome vampire.",['Ana Lily Amirpour'],"['Sheila Vand', 'Arash Marandi', 'Marshall Manesh', 'Mozhan Marnò']","37,083",-
197,Three... Extremes,(2004),R,125 min,Horror,6.9,66        ,An Asian cross-cultural trilogy of horror films from accomplished indie directors.,"['Fruit Chan', 'Park Chan-wook', 'Takashi Miike']","['Bai Ling', 'Lee Byung-hun', 'Kyoko Hasegawa', 'Pauline Lau']","20,357",$0.08M
198,Nope,(2022),R,130 min,"Horror, Mystery, Sci-Fi",6.8,77        ,The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,['Jordan Peele'],"['Daniel Kaluuya', 'Keke Palmer', 'Brandon Perea', 'Michael Wincott']","230,936",$123.28M
199,Bones and All,(2022),R,131 min,"Drama, Horror, Romance",6.8,74        ,A young woman embarks on a 1000 mile odyssey through America where she meets a disenfranchised drifter. But all roads lead back to their terrifying pasts and to a final stand that will determine whether love can survive their otherness.,['Luca Guadagnino'],"['Timothée Chalamet', 'Taylor Russell', 'Mark Rylance', 'Kendle Coffey']","42,327",-
200,Ready or Not,(I) (2019),R,95 min,"Action, Comedy, Horror",6.8,64        ,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,"['Matt Bettinelli-Olpin', 'Tyler Gillett']","['Samara Weaving', 'Adam Brody', ""Mark O'Brien"", 'Henry Czerny']","164,184",$28.71M
201,Annihilation,(I) (2018),R,115 min,"Adventure, Drama, Horror",6.8,79        ,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",['Alex Garland'],"['Natalie Portman', 'Jennifer Jason Leigh', 'Tessa Thompson', 'Benedict Wong']","339,824",$32.73M
202,It Follows,(2014),R,100 min,"Horror, Mystery, Thriller",6.8,83        ,A young woman is followed by an unknown supernatural force after a sexual encounter.,['David Robert Mitchell'],"['Maika Monroe', 'Keir Gilchrist', 'Olivia Luccardi', 'Lili Sepe']","253,148",$14.67M
203,Insidious,(I) (2010),PG-13,103 min,"Horror, Mystery, Thriller",6.8,52        ,A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,['James Wan'],"['Patrick Wilson', 'Rose Byrne', 'Ty Simpkins', 'Lin Shaye']","319,319",$54.01M
204,Us,(II) (2019),R,116 min,"Horror, Mystery, Thriller",6.8,81        ,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,['Jordan Peele'],"[""Lupita Nyong'o"", 'Winston Duke', 'Elisabeth Moss', 'Tim Heidecker']","315,855",$175.08M
205,Warm Bodies,(2013),PG-13,98 min,"Comedy, Horror, Romance",6.8,60        ,"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.",['Jonathan Levine'],"['Nicholas Hoult', 'Teresa Palmer', 'John Malkovich', 'Lio Tipton']","236,316",$66.38M
206,Sinister,(I) (2012),R,110 min,"Horror, Mystery, Thriller",6.8,53        ,"A controversial true crime writer finds a box of super 8 home movies in his new home, revealing that the murder case he is currently researching could be the work of an unknown serial killer whose legacy dates back to the 1960s.",['Scott Derrickson'],"['Ethan Hawke', 'Juliet Rylance', 'James Ransone', 'Fred Thompson']","263,708",$48.09M
207,Hellboy,(2004),PG-13,122 min,"Action, Adventure, Fantasy",6.8,72        ,"A demon raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.",['Guillermo del Toro'],"['Ron Perlman', 'Doug Jones', 'Selma Blair', 'John Hurt']","338,683",$59.62M
208,The House That Jack Built,(2018),R,152 min,"Crime, Drama, Horror",6.8,42        ,"The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman.",['Lars von Trier'],"['Matt Dillon', 'Bruno Ganz', 'Uma Thurman', 'Siobhan Fallon Hogan']","82,875",$0.09M
209,The Babadook,(2014),Not Rated,94 min,"Horror, Mystery",6.8,86        ,"A single mother and her child fall into a deep well of paranoia when an eerie children's book titled ""Mister Babadook"" manifests in their home.",['Jennifer Kent'],"['Essie Davis', 'Noah Wiseman', 'Daniel Henshall', 'Hayley McElhinney']","234,077",$0.92M
210,The Autopsy of Jane Doe,(2016),R,86 min,"Horror, Mystery, Thriller",6.8,65        ,"A father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets.",['André Øvredal'],"['Brian Cox', 'Emile Hirsch', 'Ophelia Lovibond', 'Michael McElhatton']","126,801",$0.01M
211,1408,(2007),PG-13,104 min,"Fantasy, Horror, Mystery",6.8,64        ,"A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",['Mikael Håfström'],"['John Cusack', 'Samuel L. Jackson', 'Mary McCormack', 'Tony Shalhoub']","282,129",$71.99M
212,Odd Thomas,(2013),PG-13,97 min,"Comedy, Fantasy, Horror",6.8,45        ,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",['Stephen Sommers'],"['Anton Yelchin', 'Ashley Sommers', 'Leonor Varela', 'Matthew Page']","55,337",-
213,Exam,(2009),Not Rated,101 min,"Crime, Horror, Mystery",6.8,-,"Eight candidates for a highly desirable corporate job are locked together in an exam room and given a final test with just one seemingly simple question. However, it doesn't take long for confusion to ensue and tensions to unravel.",['Stuart Hazeldine'],"['Adar Beck', 'Gemma Chan', 'Nathalie Cox', 'John Lloyd Fillingham']","120,154",-
214,Shin Godzilla,(2016),Not Rated,120 min,"Action, Drama, Horror",6.8,67        ,Japan is plunged into chaos upon the appearance of a giant monster.,"['Hideaki Anno', 'Shinji Higuchi']","['Hiroki Hasegawa', 'Yutaka Takenouchi', 'Satomi Ishihara', 'Ren Ôsugi']","29,793",$1.92M
215,Creepshow,(1982),R,120 min,"Comedy, Fantasy, Horror",6.8,59        ,"Five grisly tales from a kid's comic book about a murdered father rising from his grave, a bizarre meteor, a vengeful husband, a mysterious crate's occupant, and a plague of cockroaches.",['George A. Romero'],"['Hal Holbrook', 'Leslie Nielsen', 'Adrienne Barbeau', 'E.G. Marshall']","50,417",$21.03M
216,Dead Calm,(1989),R,96 min,"Horror, Thriller",6.8,70        ,"After a tragedy, John Ingram and his wife Rae are spending some time isolated at sea, when they come across a stranger who has abandoned a sinking ship.",['Phillip Noyce'],"['Nicole Kidman', 'Sam Neill', 'Billy Zane', 'Rod Mullinar']","42,185",$7.83M
217,Ginger Snaps,(2000),Not Rated,108 min,"Drama, Fantasy, Horror",6.8,70        ,"Two death-obsessed sisters, outcasts in their suburban neighborhood, must deal with the tragic consequences when one of them is bitten by a deadly werewolf.",['John Fawcett'],"['Emily Perkins', 'Katharine Isabelle', 'Kris Lemche', 'Mimi Rogers']","49,526",$0.00M
218,The Fog,(1980),R,89 min,"Horror, Thriller",6.8,55        ,An unearthly fog rolls into a small coastal town exactly 100 years after a ship mysteriously sank in its waters.,['John Carpenter'],"['Adrienne Barbeau', 'Jamie Lee Curtis', 'Janet Leigh', 'John Houseman']","78,192",$21.38M
219,The Witches,(1990),PG,91 min,"Adventure, Comedy, Family",6.8,78        ,"A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse.",['Nicolas Roeg'],"['Anjelica Huston', 'Mai Zetterling', 'Jasen Fisher', 'Rowan Atkinson']","52,394",$10.36M
220,eXistenZ,(1999),R,97 min,"Horror, Mystery, Sci-Fi",6.8,68        ,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,['David Cronenberg'],"['Jude Law', 'Jennifer Jason Leigh', 'Ian Holm', 'Willem Dafoe']","103,575",$2.84M
221,Dog Soldiers,(2002),R,105 min,"Action, Horror, Thriller",6.8,-,A routine military exercise turns into a nightmare in the Scotland wilderness.,['Neil Marshall'],"['Sean Pertwee', 'Kevin McKidd', 'Emma Cleasby', 'Liam Cunningham']","62,913",-
222,House on Haunted Hill,(1959),Not Rated,75 min,"Crime, Horror, Mystery",6.8,-,"A millionaire offers $10,000 to five people who agree to be locked in a large, spooky, rented house overnight with him and his wife.",['William Castle'],"['Vincent Price', 'Carol Ohmart', 'Richard Long', 'Alan Marshal']","29,008",-
223,The Brood,(1979),R,92 min,"Horror, Sci-Fi",6.8,63        ,"A man tries to uncover an unconventional psychologist's therapy techniques on his institutionalized wife, amidst a series of brutal murders.",['David Cronenberg'],"['Oliver Reed', 'Samantha Eggar', 'Art Hindle', 'Henry Beckman']","32,359",-
224,Zombie,(1979),R,91 min,Horror,6.8,54        ,Strangers searching for a young woman's missing father arrive at a tropical island where a doctor desperately seeks the cause and cure of a recent epidemic of the undead.,['Lucio Fulci'],"['Tisa Farrow', 'Ian McCulloch', 'Richard Johnson', 'Al Cliver']","29,335",-
225,Night of the Living Dead,(1990),R,92 min,Horror,6.8,54        ,"When the unburied dead return to life and seek human victims, seven refugees shelter in a house in the Pennsylvanian countryside.",['Tom Savini'],"['Tony Todd', 'Patricia Tallman', 'Tom Towles', 'McKee Anderson']","43,871",$5.84M
226,Stonehearst Asylum,(2014),PG-13,112 min,"Drama, Horror, Mystery",6.8,52        ,"An Oxford graduate takes up a job in a mental asylum, only to discover that the ""revolutionary"" new treatments are inhumane, and that there is more going on than meets the eye.",['Brad Anderson'],"['Kate Beckinsale', 'Jim Sturgess', 'David Thewlis', 'Brendan Gleeson']","58,485",-
227,Under the Shadow,(2016),PG-13,84 min,"Drama, Fantasy, Horror",6.8,83        ,"As a mother and daughter struggle to cope with the terrors of the post-revolution, war-torn Tehran of the 1980s, a mysterious evil begins to haunt their home.",['Babak Anvari'],"['Narges Rashidi', 'Avin Manshadi', 'Bobby Naderi', 'Arash Marandi']","28,867",$0.03M
228,Dead Snow 2: Red vs. Dead,(2014),R,100 min,"Action, Comedy, Fantasy",6.8,59        ,"Still on the run from a group of Nazi zombies, a man seeks the aid of a group of American zombie enthusiasts, and discovers new techniques for fighting the zombies.",['Tommy Wirkola'],"['Geir Vegar Hoel', 'Ørjan Gamst', 'Martin Starr', 'Jocelyn DeBoer']","25,786",-
229,Evil Dead Rise,(2023),R,96 min,Horror,6.7,69        ,"A twisted tale of two estranged sisters whose reunion is cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",['Lee Cronin'],"['Mirabai Pease', 'Richard Crouchley', 'Anna-Maree Thomas', 'Lily Sullivan']","75,483",-
230,Eden Lake,(2008),R,91 min,"Horror, Thriller",6.7,65        ,"Refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences.",['James Watkins'],"['Kelly Reilly', 'Michael Fassbender', 'Tara Ellis', ""Jack O'Connell""]","89,282",$0.01M
231,Suspiria,(I) (2018),R,152 min,"Drama, Fantasy, Horror",6.7,64        ,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.",['Luca Guadagnino'],"['Chloë Grace Moretz', 'Tilda Swinton', 'Doris Hick', 'Malgorzata Bela']","84,603",$2.47M
232,Final Destination,(2000),R,98 min,"Horror, Thriller",6.7,36        ,"Alex Browning is among a group of high school students readying themselves for a trip to Europe. When he suddenly has a premonition their airplane will crash, he screams to warn the others but instead he is thrown off of the plane along others, but the plane actually crashes after they get off. Weeks later one of the survivors mysteriously dies, and Alex realizes that things just got more complex.",['James Wong'],"['Devon Sawa', 'Ali Larter', 'Kerr Smith', 'Kristen Cloke']","265,834",$53.33M
233,Fresh,(2022),R,114 min,"Horror, Thriller",6.7,67        ,"FRESH follows Noa (Daisy Edgar-Jones), who meets the alluring Steve (Sebastian Stan) at a grocery store and - given her frustration with dating apps - takes a chance and gives him her number.",['Mimi Cave'],"['Daisy Edgar-Jones', 'Sebastian Stan', 'Jojo T. Gibbs', 'Andrea Bang']","63,330",-
234,Pandorum,(2009),R,108 min,"Action, Horror, Mystery",6.7,28        ,"Two crew members of a spaceship wake up from hypersleep to discover that all their colleagues are missing. Despite this, it appears that they are not alone.",['Christian Alvart'],"['Dennis Quaid', 'Ben Foster', 'Cam Gigandet', 'Antje Traue']","154,959",$10.33M
235,Zombieland: Double Tap,(2019),R,99 min,"Action, Comedy, Horror",6.7,55        ,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",['Ruben Fleischer'],"['Woody Harrelson', 'Jesse Eisenberg', 'Emma Stone', 'Abigail Breslin']","189,208",$73.12M
236,Blade II,(2002),R,117 min,"Action, Horror, Sci-Fi",6.7,52        ,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",['Guillermo del Toro'],"['Wesley Snipes', 'Kris Kristofferson', 'Ron Perlman', 'Leonor Varela']","225,798",$82.35M
237,Return to Oz,(1985),PG,113 min,"Adventure, Family, Fantasy",6.7,42        ,"Dorothy, saved from a psychiatric experiment by a mysterious girl, is somehow called back to Oz when a vain witch and the Nome King destroy everything that makes the magical land beautiful.",['Walter Murch'],"['Fairuza Balk', 'Nicol Williamson', 'Jean Marsh', 'Piper Laurie']","28,880",-
238,High Tension,(2003),R,91 min,Horror,6.7,42        ,"Best friends Marie and Alexia decide to spend a quiet weekend at Alexia's parents' secluded farmhouse. But on the night of their arrival, the girls' idyllic getaway turns into an endless night of horror.",['Alexandre Aja'],"['Cécile de France', 'Maïwenn', 'Philippe Nahon', 'Franck Khalfoun']","74,721",$3.68M
239,Saint Maud,(2019),R,84 min,"Drama, Horror, Mystery",6.7,83        ,A pious nurse becomes dangerously obsessed with saving the soul of her dying patient.,['Rose Glass'],"['Morfydd Clark', 'Caoilfhionn Dunne', 'Jennifer Ehle', 'Marcus Hutton']","41,788",-
240,The Gift,(2000),R,111 min,"Drama, Fantasy, Horror",6.7,62        ,A fortune teller with extrasensory perception is asked to help find a young woman who has mysteriously disappeared.,['Sam Raimi'],"['Cate Blanchett', 'Katie Holmes', 'Keanu Reeves', 'Giovanni Ribisi']","71,995",$12.01M
241,Christine,(1983),R,110 min,"Horror, Thriller",6.7,57        ,A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.,['John Carpenter'],"['Keith Gordon', 'John Stockwell', 'Alexandra Paul', 'Robert Prosky']","87,345",$21.20M
242,Marrowbone,(2017),R,110 min,"Adventure, Drama, Horror",6.7,63        ,"A young man and his three younger siblings, who have kept secret the death of their beloved mother in order to remain together, are plagued by a sinister presence in the sprawling manor in which they live.",['Sergio G. Sánchez'],"['George MacKay', 'Anya Taylor-Joy', 'Charlie Heaton', 'Mia Goth']","35,179",$0.00M
243,From Hell,(2001),R,122 min,"Horror, Mystery, Thriller",6.7,54        ,"In Victorian-era London, a troubled clairvoyant police detective investigates the murders of Jack the Ripper.","['Albert Hughes', 'Allen Hughes']","['Johnny Depp', 'Heather Graham', 'Ian Holm', 'Robbie Coltrane']","159,689",$31.60M
